keyword,cluster,page,source,business_fit,search_volume_us,cpc_usd,paid_competition,paid_competition_index,seo_kd,metric_status
he never asks me any questions,losing,/is-he-losing-interest,Google autocomplete: he never asks me questions a,65,,,,,not queried,unavailable (not zero)
why do guys give mixed signals,mixed,/mixed-signals-text-analyzer,Google autocomplete: mixed signals from a guy a,65,70,0.03,LOW,7,not queried,available
does my situationship love me,situationship,/situationship-analyzer,Google autocomplete: does my situationship like me,65,10,,LOW,0,not queried,available
how to deal with breadcrumbing,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing w,65,50,0.02,LOW,24,not queried,available
ex reached out while in rebound,ex,/ex-text-analyzer,Google autocomplete: ex reaching out w,65,,,,,not queried,unavailable (not zero)
he always replies but never initiates,initiation,/tools/who-texts-first,Google autocomplete: he replies but never initiates,65,10,,,,not queried,available
he takes 24 hours to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes hours to reply,65,20,,LOW,0,not queried,available
ai analyze text messages free,home,/,Google autocomplete: analyze text messages,95,,,,,not queried,unavailable (not zero)
is he just being nice or flirting,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he just being nice,65,10,,LOW,10,not queried,available
he never asks questions about me,losing,/is-he-losing-interest,Google autocomplete: he never asks me questions a,65,10,,LOW,0,not queried,available
why do guys pull away suddenly,mixed,/mixed-signals-text-analyzer,Google autocomplete: he flirts then pulls away,65,50,0.13,LOW,13,not queried,available
examples of one sided relationships,situationship,/situationship-analyzer,Google autocomplete: one sided situationship a,65,10,,LOW,7,not queried,available
is he breadcrumbing me quiz,breadcrumb,/breadcrumbing-test,Google autocomplete: is he breadcrumbing me,45,10,,LOW,0,not queried,available
ex reaches out when in relationship,ex,/ex-text-analyzer,Google autocomplete: ex reaching out w,65,10,,LOW,0,not queried,available
he doesn't text after first date,initiation,/tools/who-texts-first,Google autocomplete: he never texts first a,65,,,,,not queried,unavailable (not zero)
he takes 3 days to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply,65,,,,,not queried,unavailable (not zero)
ai text message analyzer free,home,/,Google autocomplete: text message analyzer a,95,,,,,not queried,unavailable (not zero)
is he not interested in me anymore,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he interested in me a,65,20,0.06,LOW,5,not queried,available
he purposely takes long to reply,losing,/is-he-losing-interest,Google autocomplete: he takes longer to reply,65,10,,LOW,0,not queried,available
why does he ignore my messages,mixed,/mixed-signals-text-analyzer,Google autocomplete: why does he ignore my texts a,65,,,,,not queried,unavailable (not zero)
he's not serious about me,situationship,/situationship-analyzer,Google autocomplete: is he serious about me w,65,10,,LOW,0,not queried,available
keeping me as an option,breadcrumb,/breadcrumbing-test,Google autocomplete: he keeps me as an option,65,,,,,not queried,unavailable (not zero)
ex reaching out after 10 years,ex,/ex-text-analyzer,Google autocomplete: ex reaching out,65,30,,LOW,0,not queried,available
he never texts me first anymore,initiation,/tools/who-texts-first,Google autocomplete: he never texts first a,65,,,,,not queried,unavailable (not zero)
he takes a day to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply a,65,10,,LOW,0,not queried,available
app to analyze text messages,home,/,Google autocomplete: analyze text messages a,95,,,,,not queried,unavailable (not zero)
signs a guy likes you over text,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs he likes you over text,65,170,0.07,LOW,12,not queried,available
he stopped making plans with me,losing,/is-he-losing-interest,Google autocomplete: he stopped making plans,65,10,,LOW,0,not queried,available
why he acts interested then disappears,mixed,/mixed-signals-text-analyzer,Google autocomplete: he acts interested then disappears w,65,10,,,,not queried,available
is he serious with me,situationship,/situationship-analyzer,Google autocomplete: is he serious about me w,65,90,0.04,LOW,3,not queried,available
signs of breadcrumbing in dating,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing,65,10,0.03,LOW,14,not queried,available
ex reaching out after 2 years,ex,/ex-text-analyzer,Google autocomplete: ex reaching out a,65,,,,,not queried,unavailable (not zero)
he replies fast but never initiates,initiation,/tools/who-texts-first,Google autocomplete: he replies but never initiates,65,,,,,not queried,unavailable (not zero)
he takes an hour to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes hours to reply a,65,10,,LOW,0,not queried,available
can ai analyze text messages,home,/,Google autocomplete: analyze text messages a,95,10,,LOW,3,not queried,available
signs a guy likes you when texting,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs he likes you over text w,65,10,,,,not queried,available
he stopped messaging me as much,losing,/is-he-losing-interest,Google autocomplete: he stopped texting me a,65,10,,,,not queried,available
why he left me on delivered,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on delivered w,65,10,,LOW,0,not queried,available
red flags in a situationship,situationship,/situationship-analyzer,Google autocomplete: situationship red flags a,65,10,0.04,LOW,16,not queried,available
signs of breadcrumbing in marriage,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing,65,20,0.26,LOW,11,not queried,available
ex reaching out after 3 years,ex,/ex-text-analyzer,Google autocomplete: ex reaching out a,65,,,,,not queried,unavailable (not zero)
he replies instantly but never initiates,initiation,/tools/who-texts-first,Google autocomplete: he replies but never initiates,65,,,,,not queried,unavailable (not zero)
he took a day to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply a,65,,,,,not queried,unavailable (not zero)
dating app text message analyzer,home,/,Google autocomplete: dating text analyzer,95,,,,,not queried,unavailable (not zero)
signs a guy likes you while texting,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs he likes you over text w,65,,,,,not queried,unavailable (not zero)
he stopped texting me good morning,losing,/is-he-losing-interest,Google autocomplete: he stopped texting me,65,20,,LOW,0,not queried,available
why he left me on read,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read w,65,10,,LOW,0,not queried,available
should i end a situationship,situationship,/situationship-analyzer,Google autocomplete: signs a situationship is ending,65,10,,LOW,0,not queried,available
what are signs of breadcrumbing,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing a,65,10,,LOW,7,not queried,available
ex reaching out after 5 years,ex,/ex-text-analyzer,Google autocomplete: ex reaching out a,65,,,,,not queried,unavailable (not zero)
how do i stop texting first,initiation,/tools/who-texts-first,Google autocomplete: should i stop texting first h,65,,,,,not queried,unavailable (not zero)
i was left on read meaning,reply,/tools/reply-time-calculator,Google autocomplete: left on read meaning w,65,,,,,not queried,unavailable (not zero)
have chatgpt analyze text messages,home,/,Google autocomplete: analyze text messages h,95,,,,,not queried,unavailable (not zero)
why does my crush like me quiz,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me quiz w,45,,,,,not queried,unavailable (not zero)
he takes too long to reply,losing,/is-he-losing-interest,Google autocomplete: he takes longer to reply,65,10,,,,not queried,available
are they ghosting me or just busy,mixed,/mixed-signals-text-analyzer,Google autocomplete: ghosting or just busy,65,,,,,not queried,unavailable (not zero)
signs a situationship is over,situationship,/situationship-analyzer,Google autocomplete: signs of a situationship,65,,,,,not queried,unavailable (not zero)
what does breadcrumbing look like,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing test,65,40,0.29,MEDIUM,36,not queried,available
ex reaching out after 6 months,ex,/ex-text-analyzer,Google autocomplete: ex reaching out,65,,,,,not queried,unavailable (not zero)
how do i text him first,initiation,/tools/who-texts-first,Google autocomplete: should i text him first h,65,10,,LOW,0,not queried,available
left on read meaning on whatsapp,reply,/tools/reply-time-calculator,Google autocomplete: left on read meaning w,65,,,,,not queried,unavailable (not zero)
how to analyze text messages,home,/,Google autocomplete: analyze text messages h,95,10,,LOW,0,not queried,available
why is he so interested in me,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he interested in me w,65,10,,LOW,0,not queried,available
he text me everyday then stopped,losing,/is-he-losing-interest,Google autocomplete: he used to text me everyday,65,,,,,not queried,unavailable (not zero)
ex is hot and cold with texting,mixed,/mixed-signals-text-analyzer,Google autocomplete: hot and cold texting w,65,20,,LOW,0,not queried,available
signs a situationship likes you,situationship,/situationship-analyzer,Google autocomplete: signs of a situationship,65,,,,,not queried,unavailable (not zero)
what is benching in dating,breadcrumb,/breadcrumbing-test,Google autocomplete: benching dating a,65,110,0.03,LOW,5,not queried,available
ex reaching out after no contact,ex,/ex-text-analyzer,Google autocomplete: ex reaching out,65,70,,LOW,0,not queried,available
how should i text him first,initiation,/tools/who-texts-first,Google autocomplete: should i text him first h,65,,,,,not queried,unavailable (not zero)
what is mean time to respond,reply,/tools/reply-time-calculator,Google autocomplete: reply time calculator,65,10,,LOW,0,not queried,available
what do his texts mean,home,/,Google autocomplete: what does his text mean,65,70,,LOW,0,not queried,available
why is he still interested in me,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he interested in me w,65,,,,,not queried,unavailable (not zero)
he texts me everyday all day,losing,/is-he-losing-interest,Google autocomplete: he used to text me everyday a,65,,,,,not queried,unavailable (not zero)
guy is hot and cold with texting,mixed,/mixed-signals-text-analyzer,Google autocomplete: hot and cold texting w,65,,,,,not queried,unavailable (not zero)
signs a situationship wants more,situationship,/situationship-analyzer,Google autocomplete: signs of a situationship w,65,,,,,not queried,unavailable (not zero)
what is breadcrumbing in dating,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing or busy,65,1600,0.07,LOW,20,not queried,available
ex says hi then ignores me,ex,/ex-text-analyzer,Google autocomplete: ex says hey,65,,,,,not queried,unavailable (not zero)
i always text and call first,initiation,/tools/who-texts-first,Google autocomplete: i always text first a,65,,,,,not queried,unavailable (not zero)
what's a normal text response time,reply,/tools/reply-time-calculator,Google autocomplete: text response time a,65,,,,,not queried,unavailable (not zero)
whatsapp chat analyzer relationship online,home,/,Google autocomplete: relationship chat analyzer w,95,,,,,not queried,unavailable (not zero)
will he be interested in me again,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he interested in me a,65,,,,,not queried,unavailable (not zero)
he's not messaging me as much,losing,/is-he-losing-interest,Google autocomplete: he stopped texting me a,65,10,,LOW,0,not queried,available
he leaves me on delivered for days,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on delivered,65,10,,LOW,0,not queried,available
signs of a healthy situationship,situationship,/situationship-analyzer,Google autocomplete: signs of a situationship,65,,,,,not queried,unavailable (not zero)
when he sends random texts,breadcrumb,/breadcrumbing-test,Google autocomplete: he sends random texts,65,,,,,not queried,unavailable (not zero)
ex text back after no contact,ex,/ex-text-analyzer,Google autocomplete: ex texts after no contact,65,10,,LOW,0,not queried,available
if i always text him first,initiation,/tools/who-texts-first,Google autocomplete: i always text first h,65,10,,LOW,0,not queried,available
when he takes ages to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply w,65,10,,,,not queried,available
ai analyze text messages online free,home,/,Google autocomplete: analyze text messages a,95,,,,,not queried,unavailable (not zero)
can't tell if he likes me or not,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me test a,65,10,,LOW,6,not queried,available
he's not texting me as much,losing,/is-he-losing-interest,Google autocomplete: he stopped texting me a,65,10,0.06,LOW,10,not queried,available
he leaves me on delivered for hours,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on delivered,65,10,,LOW,0,not queried,available
signs of a situationship relationship,situationship,/situationship-analyzer,Google autocomplete: signs of a situationship,65,10,,MEDIUM,37,not queried,available
why does he breadcrumb me,breadcrumb,/breadcrumbing-test,Google autocomplete: is he breadcrumbing me,65,10,,LOW,1,not queried,available
ex text me after no contact,ex,/ex-text-analyzer,Google autocomplete: ex texts after no contact,65,10,,LOW,0,not queried,available
should i always text him first,initiation,/tools/who-texts-first,Google autocomplete: i always text first h,65,10,,LOW,0,not queried,available
when he takes days to respond,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply w,65,,,,,not queried,unavailable (not zero)
ai app to analyze text messages,home,/,Google autocomplete: analyze text messages a,95,,,,,not queried,unavailable (not zero)
does he like me more than a friend,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me,65,260,0.06,LOW,8,not queried,available
he's stopped texting me as much,losing,/is-he-losing-interest,Google autocomplete: he stopped texting me a,65,10,,MEDIUM,43,not queried,available
he leaves me on read for days,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read,65,,,,,not queried,unavailable (not zero)
signs of a toxic situationship,situationship,/situationship-analyzer,Google autocomplete: signs of a situationship,65,10,,LOW,2,not queried,available
why is he breadcrumbing me,breadcrumb,/breadcrumbing-test,Google autocomplete: is he breadcrumbing me w,65,20,,LOW,5,not queried,available
ex told me he misses me,ex,/ex-text-analyzer,Google autocomplete: ex says he misses me,65,10,,,,not queried,available
should i keep texting him first,initiation,/tools/who-texts-first,Google autocomplete: should i stop texting first,65,10,,LOW,6,not queried,available
when he takes hours to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes hours to reply w,65,10,,LOW,0,not queried,available
ai tool to analyze text messages,home,/,Google autocomplete: analyze text messages a,95,,,,,not queried,unavailable (not zero)
does he like me quiz after first date,interest,/does-he-like-me-text-analyzer,Google autocomplete: does he like me quiz a,45,,,,,not queried,unavailable (not zero)
how to tell he's losing interest,losing,/is-he-losing-interest,Google autocomplete: is he losing interest h,65,20,,LOW,10,not queried,available
he leaves me on read for hours,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read,65,10,,LOW,0,not queried,available
situationship how to get out,situationship,/situationship-analyzer,Google autocomplete: situationship h,65,10,,LOW,0,not queried,available
breadcrumbing why do people do it,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing w,65,,,,,not queried,unavailable (not zero)
ex wants to be friends again,ex,/ex-text-analyzer,Google autocomplete: ex wants to be friends a,65,10,,,,not queried,available
should i stop texting him first,initiation,/tools/who-texts-first,Google autocomplete: should i stop texting first,65,10,,LOW,4,not queried,available
when someone takes days to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply a,65,10,,LOW,0,not queried,available
best ai to analyze text messages,home,/,Google autocomplete: analyze text messages a,95,,,,,not queried,unavailable (not zero)
does my crush like me quiz for girls,interest,/does-he-like-me-text-analyzer,Google autocomplete: does my crush like me,45,,,,,not queried,unavailable (not zero)
is dry texting a red flag,losing,/is-he-losing-interest,Google autocomplete: dry texting a,65,20,,LOW,0,not queried,available
he left me on delivered all day,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on delivered a,65,,,,,not queried,unavailable (not zero)
situationship isn't communicating as much,situationship,/situationship-analyzer,Google autocomplete: situationship communication a,65,,,,,not queried,unavailable (not zero)
he kept me as an option,breadcrumb,/breadcrumbing-test,Google autocomplete: he keeps me as an option,65,,,,,not queried,unavailable (not zero)
ex wants to be friends why,ex,/ex-text-analyzer,Google autocomplete: ex wants to be friends w,65,,,,,not queried,unavailable (not zero)
should i text him first again,initiation,/tools/who-texts-first,Google autocomplete: should i text him first a,65,10,,LOW,5,not queried,available
he replies quickly but short over text,reply,/tools/reply-time-calculator,Google autocomplete: he replies fast but short,65,40,,LOW,0,not queried,available
using ai to analyze text messages,home,/,Google autocomplete: analyze text messages a,95,,,,,not queried,unavailable (not zero)
does my crush like me quiz for guys,interest,/does-he-like-me-text-analyzer,Google autocomplete: does my crush like me w,45,40,,LOW,0,not queried,available
is he bored of me quiz,losing,/is-he-losing-interest,Google autocomplete: is he bored of me,45,10,,,,not queried,available
he left me on read after argument,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read a,65,,,,,not queried,unavailable (not zero)
what happens in a situationship,situationship,/situationship-analyzer,Google autocomplete: situationship analyzer,65,10,0.18,LOW,7,not queried,available
how to deal with breadcrumbing ex,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing w,65,10,,,,not queried,available
friends ex wants to hang out,ex,/ex-text-analyzer,Google autocomplete: ex wants to be friends h,65,10,,LOW,0,not queried,available
what do i text him first,initiation,/tools/who-texts-first,Google autocomplete: should i text him first w,65,,,,,not queried,unavailable (not zero)
he takes a whole day to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply a,65,,,,,not queried,unavailable (not zero)
what ai can analyze text messages,home,/,Google autocomplete: analyze text messages w,95,,,,,not queried,unavailable (not zero)
how much does my crush like me quiz,interest,/does-he-like-me-text-analyzer,Google autocomplete: does my crush like me h,45,20,,LOW,0,not queried,available
is he getting bored of me,losing,/is-he-losing-interest,Google autocomplete: is he bored of me,65,20,,LOW,3,not queried,available
he left me on read all day,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read a,65,,,,,not queried,unavailable (not zero)
what is a situationship relationship,situationship,/situationship-analyzer,Google autocomplete: situationship vs relationship h,65,210,0.04,LOW,23,not queried,available
how to deal with breadcrumbing friend,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing w,65,,,,,not queried,unavailable (not zero)
is my ex over me test,ex,/ex-text-analyzer,Google autocomplete: is my ex testing me,45,,,,,not queried,unavailable (not zero)
what if he never texts first,initiation,/tools/who-texts-first,Google autocomplete: he never texts first w,65,10,,LOW,0,not queried,available
how long to wait to text back,reply,/tools/reply-time-calculator,Google autocomplete: how long to wait for a text back w,65,40,,LOW,0,not queried,available
how much does my crush like me test,interest,/does-he-like-me-text-analyzer,Google autocomplete: does my crush like me h,45,10,,LOW,0,not queried,available
is he losing interest in me,losing,/is-he-losing-interest,Google autocomplete: is he losing interest,65,40,0.06,LOW,3,not queried,available
he only texts me late at night,mixed,/mixed-signals-text-analyzer,Google autocomplete: he texts at night only,65,10,,LOW,0,not queried,available
what is one sided situationship,situationship,/situationship-analyzer,Google autocomplete: one sided situationship w,65,,,,,not queried,unavailable (not zero)
how to respond to a breadcrumb,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing a,65,,,,,not queried,unavailable (not zero)
signs my ex is testing me,ex,/ex-text-analyzer,Google autocomplete: is my ex testing me,45,,,,,not queried,unavailable (not zero)
what if i always text first,initiation,/tools/who-texts-first,Google autocomplete: i always text first w,65,,,,,not queried,unavailable (not zero)
slow replies can kill a whole mood,reply,/tools/reply-time-calculator,Google autocomplete: slow replies w,65,10,,LOW,0,not queried,available
how to know he likes you over text,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs he likes you over text h,65,10,,,,not queried,available
is he tired of me quiz,losing,/is-he-losing-interest,Google autocomplete: is he bored of me,45,10,,LOW,0,not queried,available
if he only texts you at night,mixed,/mixed-signals-text-analyzer,Google autocomplete: he texts at night only,65,,,,,not queried,unavailable (not zero)
what is situationship vs relationship,situationship,/situationship-analyzer,Google autocomplete: situationship vs relationship w,65,10,,LOW,0,not queried,available
how to respond to breadcrumbing ex,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing,65,,,,,not queried,unavailable (not zero)
text ex boyfriend after no contact,ex,/ex-text-analyzer,Google autocomplete: ex texts after no contact,65,10,,,,not queried,available
when should i stop texting first,initiation,/tools/who-texts-first,Google autocomplete: should i stop texting first w,65,,,,,not queried,unavailable (not zero)
what does leave them on read mean,reply,/tools/reply-time-calculator,Google autocomplete: left on read meaning a,65,10,,LOW,2,not queried,available
is he flirting or is he being nice,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he flirting or being friendly h,65,,,,,not queried,unavailable (not zero)
signs a boyfriend is losing interest,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest a,65,,,,,not queried,unavailable (not zero)
is he ghosting me or just busy,mixed,/mixed-signals-text-analyzer,Google autocomplete: ghosting or just busy,65,20,0.02,LOW,5,not queried,available
what to text your situationship,situationship,/situationship-analyzer,Google autocomplete: situationship texting h,65,10,,LOW,7,not queried,available
how to respond to breadcrumbing text,breadcrumb,/breadcrumbing-test,Google autocomplete: breadcrumbing texts,65,30,,LOW,4,not queried,available
when will my ex miss me,ex,/ex-text-analyzer,Google autocomplete: does my ex miss me w,65,10,,LOW,5,not queried,available
when should i text him first,initiation,/tools/who-texts-first,Google autocomplete: should i text him first w,65,10,,LOW,6,not queried,available
when he takes 24 hours to reply,reply,/tools/reply-time-calculator,Google autocomplete: he takes hours to reply w,65,,,,,not queried,unavailable (not zero)
is he flirting with me or being nice,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he flirting or being friendly w,65,,,,,not queried,unavailable (not zero)
signs a guy is pulling away,losing,/is-he-losing-interest,Google autocomplete: signs he is pulling away,65,30,0.08,LOW,7,not queried,available
what are mixed signals from a guy,mixed,/mixed-signals-text-analyzer,Google autocomplete: mixed signals from a guy a,65,20,0.03,LOW,4,not queried,available
whats a one sided situationship,situationship,/situationship-analyzer,Google autocomplete: one sided situationship a,65,,,,,not queried,unavailable (not zero)
signs of breadcrumbing from a man,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing,65,,,,,not queried,unavailable (not zero)
when your ex stops reaching out,ex,/ex-text-analyzer,Google autocomplete: ex reaching out,65,10,,LOW,0,not queried,available
who should text first after argument,initiation,/tools/who-texts-first,Google autocomplete: who texts first a,65,,,,,not queried,unavailable (not zero)
you always left me on read meaning,reply,/tools/reply-time-calculator,Google autocomplete: left on read meaning a,65,,,,,not queried,unavailable (not zero)
is he interested in me after first date,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he interested in me a,65,10,,,,not queried,available
signs he's losing interest in you,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest,65,90,0.04,LOW,8,not queried,available
what is mixed signals from a guy,mixed,/mixed-signals-text-analyzer,Google autocomplete: mixed signals from a guy w,65,110,,LOW,3,not queried,available
when to end a situationship,situationship,/situationship-analyzer,Google autocomplete: signs a situationship is ending,65,50,,LOW,5,not queried,available
signs of breadcrumbing in a marriage,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing a,65,,,,,not queried,unavailable (not zero)
why does my ex miss me,ex,/ex-text-analyzer,Google autocomplete: does my ex miss me w,65,30,,LOW,0,not queried,available
who should text first after breakup,initiation,/tools/who-texts-first,Google autocomplete: who texts first a,65,10,,LOW,0,not queried,available
he takes days to reply to my texts,reply,/tools/reply-time-calculator,Google autocomplete: he takes days to reply,65,10,,LOW,0,not queried,available
is he interested in me or just friends,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he interested in me,65,10,0.09,LOW,14,not queried,available
signs he's losing interest long distance,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest,65,10,,LOW,0,not queried,available
when a man flirts then pulls away,mixed,/mixed-signals-text-analyzer,Google autocomplete: he flirts then pulls away,65,10,,,,not queried,available
where do relationships go wrong,situationship,/situationship-analyzer,Google autocomplete: where is this relationship going w,65,,,,,not queried,unavailable (not zero)
signs of breadcrumbing in a relationship,breadcrumb,/breadcrumbing-test,Google autocomplete: signs of breadcrumbing,65,20,0.04,LOW,20,not queried,available
why is my ex breadcrumbing me,ex,/ex-text-analyzer,Google autocomplete: ex breadcrumbing w,65,20,,LOW,3,not queried,available
who should text first after date,initiation,/tools/who-texts-first,Google autocomplete: who texts first a,65,10,,LOW,0,not queried,available
he takes hours to reply but is online,reply,/tools/reply-time-calculator,Google autocomplete: he takes hours to reply,65,10,,LOW,0,not queried,available
is he into me or am i delusional,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he into me,65,,,,,not queried,unavailable (not zero)
signs he's losing interest talking stage,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest,65,50,0.04,LOW,3,not queried,available
why did he leave me on read,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read w,65,70,,LOW,0,not queried,available
where is my relationship going,situationship,/situationship-analyzer,Google autocomplete: where is this relationship going,65,20,0.04,LOW,5,not queried,available
what is benching in a relationship,breadcrumb,/breadcrumbing-test,Google autocomplete: benching dating a,65,30,,LOW,4,not queried,available
why is my ex testing me,ex,/ex-text-analyzer,Google autocomplete: is my ex testing me w,45,10,,LOW,0,not queried,available
who starts a conversation like this,initiation,/tools/who-texts-first,Google autocomplete: who initiates conversation a,65,30,,LOW,0,not queried,available
how long should it take to text back,reply,/tools/reply-time-calculator,Google autocomplete: how long to wait for a text back h,65,,,,,not queried,unavailable (not zero)
is he into me or just being nice,interest,/does-he-like-me-text-analyzer,Google autocomplete: is he into me,65,30,,LOW,2,not queried,available
signs he's losing interest through text,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest,65,50,,LOW,2,not queried,available
why does he always ignore my texts,mixed,/mixed-signals-text-analyzer,Google autocomplete: why does he ignore my texts a,65,,,,,not queried,unavailable (not zero)
where is your relationship going,situationship,/situationship-analyzer,Google autocomplete: where is this relationship going,65,10,,,,not queried,available
why does he send random texts,breadcrumb,/breadcrumbing-test,Google autocomplete: he sends random texts,65,,,,,not queried,unavailable (not zero)
why my ex hot and cold,ex,/ex-text-analyzer,Google autocomplete: ex hot and cold w,65,,,,,not queried,unavailable (not zero)
who starts a conversation on bumble,initiation,/tools/who-texts-first,Google autocomplete: who initiates conversation a,65,,,,,not queried,unavailable (not zero)
how long to wait for a message back,reply,/tools/reply-time-calculator,Google autocomplete: how long to wait for a text back,65,,,,,not queried,unavailable (not zero)
signs a guy is into you through text,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs a guy is interested through text,65,10,,,,not queried,available
signs he's starting to lose interest,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest a,65,10,,LOW,14,not queried,available
why does he flirt then pull away,mixed,/mixed-signals-text-analyzer,Google autocomplete: he flirts then pulls away,65,10,,,,not queried,available
am i in a situationship quiz,situationship,/situationship-analyzer,Google autocomplete: am i in a situationship,45,110,1.76,LOW,2,not queried,available
how to deal with a breadcrumbing relationship,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing a,65,,,,,not queried,unavailable (not zero)
will my ex husband miss me,ex,/ex-text-analyzer,Google autocomplete: does my ex miss me h,65,10,,LOW,2,not queried,available
who starts a conversation on hinge,initiation,/tools/who-texts-first,Google autocomplete: who initiates conversation a,65,,,,,not queried,unavailable (not zero)
how long to wait for a reply text,reply,/tools/reply-time-calculator,Google autocomplete: how long to wait for a text back h,65,,,,,not queried,unavailable (not zero)
signs a guy is losing interest over text,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs a guy is interested through text,65,,,,,not queried,unavailable (not zero)
signs he's starting to pull away,losing,/is-he-losing-interest,Google autocomplete: signs he is pulling away a,65,10,,LOW,0,not queried,available
why does he ignore my texts sometimes,mixed,/mixed-signals-text-analyzer,Google autocomplete: why does he ignore my texts,65,10,,LOW,0,not queried,available
am i in a situationship test,situationship,/situationship-analyzer,Google autocomplete: am i in a situationship,45,,,,,not queried,unavailable (not zero)
how to respond to a breadcrumbing text,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing a,65,,,,,not queried,unavailable (not zero)
does my ex husband want me back,ex,/ex-text-analyzer,Google autocomplete: does my ex want me back h,65,10,,HIGH,86,not queried,available
who starts conversation first on hinge,initiation,/tools/who-texts-first,Google autocomplete: who initiates conversation,65,,,,,not queried,unavailable (not zero)
how long to wait to text him back,reply,/tools/reply-time-calculator,Google autocomplete: how long to wait for a text back h,65,10,,LOW,5,not queried,available
signs a guy is not interested through text,interest,/does-he-like-me-text-analyzer,Google autocomplete: signs a guy is interested through text,65,10,,LOW,0,not queried,available
signs your boyfriend is losing interest,losing,/is-he-losing-interest,Google autocomplete: signs he is losing interest,65,110,0.05,LOW,12,not queried,available
why does he leave me on read,mixed,/mixed-signals-text-analyzer,Google autocomplete: he leaves me on read w,65,40,,LOW,0,not queried,available
arya box for situationship vs relationship,situationship,/situationship-analyzer,Google autocomplete: situationship vs relationship a,65,,,,,not queried,unavailable (not zero)
how to respond to someone breadcrumbing you,breadcrumb,/breadcrumbing-test,Google autocomplete: how to respond to breadcrumbing,65,10,,LOW,3,not queried,available
does my ex miss me at all,ex,/ex-text-analyzer,Google autocomplete: does my ex miss me a,65,10,,LOW,0,not queried,available
