keyword,cluster,page,source,business_fit,search_volume_us,cpc_usd,paid_competition,paid_competition_index,seo_kd,metric_status
should i get back at my ex,backlog-ex,TBD,unqueried backlog; Google autocomplete: should i get back with my ex a,80,,,,,not queried,unavailable (not zero)
long distance relationship texts for him,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship texting h,80,40,0.09,LOW,14,not queried,available
number to text decoder,backlog-tools,TBD,unqueried backlog; Google autocomplete: text message decoder,95,30,,LOW,0,not queried,available
signs he is coming back after pulling away,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: signs he is pulling away a,80,,,,,not queried,unavailable (not zero)
how to know if i am in a situationship,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: am i in a situationship h,80,10,,LOW,14,not queried,available
ex wants to be friends after no contact,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex wants to be friends,80,20,,LOW,2,not queried,available
why do i always have to initiate conversations,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: why do i always initiate conversations,80,,,,,not queried,unavailable (not zero)
signs of attraction between women,interest,TBD,Google autocomplete: signs of attraction w,85,,,,,not queried,unavailable (not zero)
conversation starters over text,conversation,TBD,Google autocomplete: conversation starters,75,1000,0.04,LOW,27,not queried,available
how to get clarity in a relationship,responses,TBD,Google autocomplete: how to ask for clarity in a relationship,85,40,0.03,LOW,8,not queried,available
dating honeymoon stage,dating,TBD,Google autocomplete: dating stages h,75,,,,,not queried,unavailable (not zero)
left on sent hinge,distance,TBD,Google autocomplete: left on delivered h,85,,,,,not queried,unavailable (not zero)
relationship needs list,patterns,TBD,Google autocomplete: relationship needs,75,320,9.47,LOW,3,not queried,available
how to get closure with someone,breakup,TBD,Google autocomplete: how to get closure w,75,10,,LOW,19,not queried,available
flirting with men,textmeaning,TBD,Google autocomplete: flirting signs w,85,,,,,not queried,unavailable (not zero)
how much should you text in the talking stage,backlog-talking-stage,TBD,unqueried backlog; Google autocomplete: how often should you text in the talking stage,80,10,,LOW,7,not queried,available
what to do if your ghosted,backlog-ghosting,TBD,unqueried backlog; Google autocomplete: what to do when you get ghosted a,80,10,,LOW,0,not queried,available
bad texter or not into me,backlog-texting,TBD,unqueried backlog; Google autocomplete: bad texter or not interested,80,,,,,not queried,unavailable (not zero)
flirty text messages after first date,backlog-interest,TBD,unqueried backlog; Google autocomplete: flirty text messages a,80,,,,,not queried,unavailable (not zero)
emotionally unavailable partner meaning,backlog-effort,TBD,unqueried backlog; Google autocomplete: emotionally unavailable partner,80,10,,LOW,0,not queried,available
love bombing how to recognize,backlog-signals,TBD,unqueried backlog; Google autocomplete: love bombing h,80,,,,,not queried,unavailable (not zero)
should i text my ex best friend,backlog-ex,TBD,unqueried backlog; Google autocomplete: should i text my ex,80,20,,LOW,0,not queried,available
long term relationship questions to ask,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship questions a,80,10,0.04,LOW,26,not queried,available
red flag account limit,backlog-tools,TBD,unqueried backlog; Google autocomplete: relationship red flag checker,80,10,,LOW,0,not queried,available
signs he is losing interest in the relationship,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: signs he is losing interest a,80,,,,,not queried,unavailable (not zero)
i am in a situationship what should i do,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: am i in a situationship w,80,,,,,not queried,unavailable (not zero)
ex wants to be friends but is distant,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex wants to be friends,80,10,,LOW,0,not queried,available
why do i always initiate conversation with him,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: why do i always initiate conversations,80,,,,,not queried,unavailable (not zero)
signs of attraction body language,interest,TBD,Google autocomplete: signs of attraction,85,590,0.06,LOW,9,not queried,available
conversation starters with boyfriend,conversation,TBD,Google autocomplete: conversation starters w,75,480,0.09,MEDIUM,36,not queried,available
how to respond to a compliment flirty,responses,TBD,Google autocomplete: how to respond to a compliment,85,70,,LOW,0,not queried,available
dating intentions bumble,dating,TBD,Google autocomplete: dating intentions,75,,,,,not queried,unavailable (not zero)
only texts at night,distance,TBD,Google autocomplete: he only texts at night,85,,,,,not queried,unavailable (not zero)
relationship needs quiz,patterns,TBD,Google autocomplete: relationship needs,75,30,1.29,LOW,18,not queried,available
how to get closure without closure,breakup,TBD,Google autocomplete: how to get closure,75,10,,LOW,0,not queried,available
flirty banter examples,textmeaning,TBD,Google autocomplete: flirty banter,85,140,0.28,LOW,1,not queried,available
signs of attraction to someone,interest,TBD,Google autocomplete: signs of attraction,85,,,,,not queried,unavailable (not zero)
conversation starters with couples,conversation,TBD,Google autocomplete: conversation starters for couples w,75,,,,,not queried,unavailable (not zero)
how to respond to a compliment hinge,responses,TBD,Google autocomplete: how to respond to a compliment h,85,,,,,not queried,unavailable (not zero)
dating intentions examples,dating,TBD,Google autocomplete: dating intentions,75,40,,LOW,0,not queried,available
she is acting different,distance,TBD,Google autocomplete: he is acting different,85,10,,LOW,0,not queried,available
relationship needs what,patterns,TBD,Google autocomplete: relationship needs w,75,,,,,not queried,unavailable (not zero)
how to get closure without contact,breakup,TBD,Google autocomplete: how to get closure w,75,10,,LOW,0,not queried,available
flirty banter lines,textmeaning,TBD,Google autocomplete: flirty banter,85,10,0.03,LOW,2,not queried,available
signs of attraction when talking,interest,TBD,Google autocomplete: signs of attraction w,85,,,,,not queried,unavailable (not zero)
conversation starters with crush,conversation,TBD,Google autocomplete: conversation starters w,75,1600,0.05,LOW,27,not queried,available
how to respond to a compliment humbly,responses,TBD,Google autocomplete: how to respond to a compliment,85,30,,LOW,0,not queried,available
dating intentions hinge,dating,TBD,Google autocomplete: dating intentions,75,30,,LOW,0,not queried,available
she needs a space,distance,TBD,Google autocomplete: he needs space a,85,,,,,not queried,unavailable (not zero)
relationship problems help,patterns,TBD,Google autocomplete: relationship doubts h,75,70,12.32,LOW,25,not queried,available
how to leave a hard relationship,breakup,TBD,Google autocomplete: how to end a relationship h,75,,,,,not queried,unavailable (not zero)
flirty banter meaning,textmeaning,TBD,Google autocomplete: flirty banter,85,70,,LOW,0,not queried,available
signs of attraction with eyes,interest,TBD,Google autocomplete: signs of attraction w,85,,,,,not queried,unavailable (not zero)
conversation starters with friends,conversation,TBD,Google autocomplete: conversation starters w,75,1900,0.07,MEDIUM,55,not queried,available
how to respond to a compliment wlw,responses,TBD,Google autocomplete: how to respond to a compliment w,85,,,,,not queried,unavailable (not zero)
dating intentions meaning,dating,TBD,Google autocomplete: dating intentions,75,10,,LOW,1,not queried,available
she never texts first,distance,TBD,Google autocomplete: he never texts first,85,70,,LOW,0,not queried,available
relationship requires what,patterns,TBD,Google autocomplete: relationship needs w,75,,,,,not queried,unavailable (not zero)
how to let go of her,breakup,TBD,Google autocomplete: how to let go of someone h,75,110,0.03,LOW,8,not queried,available
flirty banter texts,textmeaning,TBD,Google autocomplete: flirty banter,85,10,0.03,LOW,10,not queried,available
signs of hidden mutual attraction,interest,TBD,Google autocomplete: signs of mutual attraction h,85,,,,,not queried,unavailable (not zero)
conversation starters with girlfriend,conversation,TBD,Google autocomplete: conversation starters w,75,480,0.14,MEDIUM,41,not queried,available
how to respond to a flirty message,responses,TBD,Google autocomplete: how to respond to a flirty text,85,10,,LOW,0,not queried,available
dating phases honeymoon,dating,TBD,Google autocomplete: dating stages h,75,,,,,not queried,unavailable (not zero)
when he needs space,distance,TBD,Google autocomplete: he needs space w,85,10,,LOW,2,not queried,available
unreciprocated love meaning,patterns,TBD,Google autocomplete: unreciprocated love,75,50,,LOW,0,not queried,available
how to let go of him,breakup,TBD,Google autocomplete: how to let go of someone h,75,140,,LOW,6,not queried,available
flirty height jokes,textmeaning,TBD,Google autocomplete: flirty banter h,85,,,,,not queried,unavailable (not zero)
signs of highly attractive man,interest,TBD,Google autocomplete: signs of attraction h,85,,,,,not queried,unavailable (not zero)
conversation starters with husband,conversation,TBD,Google autocomplete: conversation starters w,75,40,1.18,MEDIUM,48,not queried,available
how to respond to a half apology,responses,TBD,Google autocomplete: how to respond to an apology h,85,,,,,not queried,unavailable (not zero)
dating phases women,dating,TBD,Google autocomplete: dating stages w,75,,,,,not queried,unavailable (not zero)
boyfriend is distant after argument,distance,TBD,Google autocomplete: he is distant a,85,,,,,not queried,unavailable (not zero)
unreciprocated love word,patterns,TBD,Google autocomplete: unreciprocated love w,75,,,,,not queried,unavailable (not zero)
how to stop chasing after people,breakup,TBD,Google autocomplete: how to stop chasing someone a,75,,,,,not queried,unavailable (not zero)
flirty teasing words,textmeaning,TBD,Google autocomplete: flirty banter w,85,,,,,not queried,unavailable (not zero)
signs of mutual attraction wlw,interest,TBD,Google autocomplete: signs of attraction w,85,,,,,not queried,unavailable (not zero)
conversation starters with strangers,conversation,TBD,Google autocomplete: conversation starters w,75,170,0.13,LOW,22,not queried,available
how to respond to a handsome compliment,responses,TBD,Google autocomplete: how to respond to a compliment h,85,,,,,not queried,unavailable (not zero)
dating relationship difference,dating,TBD,Google autocomplete: dating vs relationship h,75,390,0.05,LOW,8,not queried,available
boyfriend is distant when sick,distance,TBD,Google autocomplete: he is distant w,85,,,,,not queried,unavailable (not zero)
unrequited love aesthetic,patterns,TBD,Google autocomplete: unrequited love a,75,40,,LOW,0,not queried,available
how to stop chasing after someone,breakup,TBD,Google autocomplete: how to stop chasing someone a,75,,,,,not queried,unavailable (not zero)
flirty with banter,textmeaning,TBD,Google autocomplete: flirty banter w,85,,,,,not queried,unavailable (not zero)
signs she likes you wlw,interest,TBD,Google autocomplete: signs he loves you w,85,20,,LOW,0,not queried,available
deep conversation starters app,conversation,TBD,Google autocomplete: deep conversation starters a,75,,,,,not queried,unavailable (not zero)
how to respond to a heartfelt apology,responses,TBD,Google autocomplete: how to respond to an apology h,85,,,,,not queried,unavailable (not zero)
dating stages explained,dating,TBD,Google autocomplete: dating stages,75,10,0.03,LOW,4,not queried,available
boyfriend is distant when stressed,distance,TBD,Google autocomplete: he is distant w,85,10,,LOW,0,not queried,available
unrequited love definition,patterns,TBD,Google autocomplete: unrequited love,75,1900,0.05,LOW,2,not queried,available
how to stop chasing people's approval,breakup,TBD,Google autocomplete: how to stop chasing someone a,75,,,,,not queried,unavailable (not zero)
flirty witty banter,textmeaning,TBD,Google autocomplete: flirty banter w,85,,,,,not queried,unavailable (not zero)
what does he think about,interest,TBD,Google autocomplete: what is he thinking a,85,40,,LOW,0,not queried,available
deep conversation starters hinge,conversation,TBD,Google autocomplete: deep conversation starters h,75,,,,,not queried,unavailable (not zero)
how to respond to a heartfelt compliment,responses,TBD,Google autocomplete: how to respond to a compliment h,85,,,,,not queried,unavailable (not zero)
dating stages talking,dating,TBD,Google autocomplete: dating stages,75,10,,LOW,1,not queried,available
boyfriend needs space after argument,distance,TBD,Google autocomplete: he needs space a,85,10,,LOW,2,not queried,available
unrequited love meaning,patterns,TBD,Google autocomplete: unrequited love,75,9900,0.05,LOW,1,not queried,available
how to stop chasing someone energetically,breakup,TBD,Google autocomplete: how to stop chasing someone,75,10,,,,not queried,available
friendly flirting examples,textmeaning,TBD,Google autocomplete: flirting examples w,85,40,,LOW,0,not queried,available
what he said about me,interest,TBD,Google autocomplete: what he thinks a,85,,,,,not queried,unavailable (not zero)
deep conversation starters philosophy,conversation,TBD,Google autocomplete: deep conversation starters,75,,,,,not queried,unavailable (not zero)
how to respond to a hey message,responses,TBD,Google autocomplete: how to respond to hey a,85,10,,LOW,0,not queried,available
dating stages timeline,dating,TBD,Google autocomplete: dating stages,75,50,,LOW,0,not queried,available
boyfriend needs space after fight,distance,TBD,Google autocomplete: he needs space a,85,10,,,,not queried,available
unrequited love word,patterns,TBD,Google autocomplete: unrequited love w,75,10,,LOW,0,not queried,available
how to stop chasing women psychology,breakup,TBD,Google autocomplete: how to stop chasing someone w,75,,,,,not queried,unavailable (not zero)
harmless flirting examples,textmeaning,TBD,Google autocomplete: flirting examples h,85,30,,LOW,0,not queried,available
what he thinks about us,interest,TBD,Google autocomplete: what he thinks,85,30,,LOW,0,not queried,available
good conversation starters hinge,conversation,TBD,Google autocomplete: deep conversation starters h,75,20,0.05,LOW,25,not queried,available
how to respond to a hey text,responses,TBD,Google autocomplete: how to respond to hey a,85,110,,LOW,0,not queried,available
dating vs together,dating,TBD,Google autocomplete: dating vs relationship a,75,10,,LOW,0,not queried,available
boyfriend needs space when stressed,distance,TBD,Google autocomplete: he needs space w,85,10,,LOW,0,not queried,available
unrequited love world,patterns,TBD,Google autocomplete: unrequited love w,75,10,,LOW,0,not queried,available
how to stop liking someone romantically,breakup,TBD,Google autocomplete: how to stop liking someone,75,50,0.02,LOW,7,not queried,available
healthy flirting examples,textmeaning,TBD,Google autocomplete: flirting examples h,85,10,18.3,LOW,26,not queried,available
what is he thinking about,interest,TBD,Google autocomplete: what is he thinking a,85,90,,LOW,0,not queried,available
good conversation topics hinge,conversation,TBD,Google autocomplete: deep conversation starters h,75,,,,,not queried,unavailable (not zero)
how to respond to a hot compliment,responses,TBD,Google autocomplete: how to respond to a compliment h,85,10,,LOW,0,not queried,available
dating with intentions,dating,TBD,Google autocomplete: dating intentions w,75,,,,,not queried,unavailable (not zero)
guy texts me almost everyday,distance,TBD,Google autocomplete: he texts me everyday a,85,,,,,not queried,unavailable (not zero)
unrequited vs unreciprocated,patterns,TBD,Google autocomplete: unreciprocated love,75,30,,LOW,0,not queried,available
how to stop someone chasing you,breakup,TBD,Google autocomplete: how to stop chasing someone,75,,,,,not queried,unavailable (not zero)
jokes about flirting,textmeaning,TBD,Google autocomplete: banter flirting a,85,2900,0.04,LOW,15,not queried,available
why is he worth it,interest,TBD,Google autocomplete: is he worth it w,85,,,,,not queried,unavailable (not zero)
relationship questions about trust,conversation,TBD,Google autocomplete: relationship questions a,75,,,,,not queried,unavailable (not zero)
how to respond to a huge compliment,responses,TBD,Google autocomplete: how to respond to a compliment h,85,,,,,not queried,unavailable (not zero)
dating without intentions,dating,TBD,Google autocomplete: dating intentions w,75,,,,,not queried,unavailable (not zero)
he acting distant all sudden,distance,TBD,Google autocomplete: he is acting different a,85,10,,LOW,18,not queried,available
10 healthy relationship signs,patterns,TBD,Google autocomplete: healthy relationship signs,75,,,,,not queried,unavailable (not zero)
my ex texted me happy birthday,breakup,TBD,Google autocomplete: my ex texted me,75,50,,LOW,0,not queried,available
love and chemistry,textmeaning,TBD,Google autocomplete: romantic chemistry a,85,1900,0.42,LOW,1,not queried,available
did he have feelings for me,interest,TBD,Google autocomplete: does he have feelings for me,85,50,,LOW,0,not queried,available
relationship questions and answers,conversation,TBD,Google autocomplete: relationship questions a,75,50,0.24,MEDIUM,44,not queried,available
how to respond to a no response,responses,TBD,Google autocomplete: how to respond to no response a,85,,,,,not queried,unavailable (not zero)
dating women only,dating,TBD,Google autocomplete: dating exclusively w,75,,,,,not queried,unavailable (not zero)
he acting weird all sudden,distance,TBD,Google autocomplete: he is acting different a,85,,,,,not queried,unavailable (not zero)
5 healthy relationship signs,patterns,TBD,Google autocomplete: healthy relationship signs,75,,,,,not queried,unavailable (not zero)
my ex texted me while drunk,breakup,TBD,Google autocomplete: my ex texted me w,75,,,,,not queried,unavailable (not zero)
love attraction affection,textmeaning,TBD,Google autocomplete: romantic attraction a,85,,,,,not queried,unavailable (not zero)
do you find me attractive answer,interest,TBD,Google autocomplete: does he find me attractive a,85,10,,LOW,0,not queried,available
relationship questions for couples,conversation,TBD,Google autocomplete: relationship questions,75,1000,0.17,MEDIUM,57,not queried,available
how to respond to a rejection text,responses,TBD,Google autocomplete: how to respond to rejection a,85,40,,LOW,2,not queried,available
early dating communication,dating,TBD,Google autocomplete: dating communication,75,10,,LOW,0,not queried,available
he distanced himself from me,distance,TBD,Google autocomplete: he is distant h,85,10,,LOW,0,not queried,available
absolute relationship deal breakers,patterns,TBD,Google autocomplete: relationship deal breakers a,75,,,,,not queried,unavailable (not zero)
signs a relationship is almost over,breakup,TBD,Google autocomplete: signs a relationship is over a,75,,,,,not queried,unavailable (not zero)
love attraction hormone,textmeaning,TBD,Google autocomplete: romantic attraction h,85,,,,,not queried,unavailable (not zero)
does he find me attractive quiz,interest,TBD,Google autocomplete: does he find me attractive,85,10,,LOW,2,not queried,available
relationship questions to ask,conversation,TBD,Google autocomplete: relationship questions,75,1600,0.13,MEDIUM,49,not queried,available
how to respond to a woman's compliment,responses,TBD,Google autocomplete: how to respond to a compliment w,85,10,,LOW,0,not queried,available
exclusive and relationship,dating,TBD,Google autocomplete: exclusive relationship a,75,,,,,not queried,unavailable (not zero)
he gets distant when stressed,distance,TBD,Google autocomplete: he is distant w,85,,,,,not queried,unavailable (not zero)
biggest relationship deal breakers,patterns,TBD,Google autocomplete: relationship deal breakers h,75,10,0.05,LOW,17,not queried,available
signs a relationship is over quiz,breakup,TBD,Google autocomplete: signs a relationship is over,75,10,0.36,MEDIUM,62,not queried,available
love chemistry app,textmeaning,TBD,Google autocomplete: romantic chemistry a,85,10,,,,not queried,available
does he find me physically attractive,interest,TBD,Google autocomplete: does he find me attractive,85,20,,LOW,0,not queried,available
relationship questions with answers,conversation,TBD,Google autocomplete: relationship questions w,75,10,,,,not queried,available
how to respond to an apology acceptance,responses,TBD,Google autocomplete: how to respond to an apology a,85,,,,,not queried,unavailable (not zero)
exclusive dating app,dating,TBD,Google autocomplete: exclusive relationship a,75,,,,,not queried,unavailable (not zero)
he ignores me after argument,distance,TBD,Google autocomplete: he ignores me a,85,10,,,,not queried,available
emotional negligence in relationships,patterns,TBD,Google autocomplete: emotional neglect in relationships,75,,,,,not queried,unavailable (not zero)
signs a relationship is worth saving,breakup,TBD,Google autocomplete: signs a relationship is over w,75,10,,LOW,0,not queried,available
love chemistry hormones,textmeaning,TBD,Google autocomplete: romantic chemistry h,85,,,,,not queried,unavailable (not zero)
does my husband find me attractive,interest,TBD,Google autocomplete: does he find me attractive h,85,,,,,not queried,unavailable (not zero)
relationship questions with friends,conversation,TBD,Google autocomplete: relationship questions w,75,10,0.03,MEDIUM,50,not queried,available
how to respond to an apology text,responses,TBD,Google autocomplete: how to respond to an apology,85,70,,LOW,0,not queried,available
exclusive dating websites,dating,TBD,Google autocomplete: dating exclusively w,75,110,12.46,HIGH,68,not queried,available
he ignores me after fight,distance,TBD,Google autocomplete: he ignores me a,85,,,,,not queried,unavailable (not zero)
emotional unavailability in marriage,patterns,TBD,Google autocomplete: emotional unavailability,75,20,0.02,LOW,15,not queried,available
signs long term relationship is over,breakup,TBD,Google autocomplete: signs a relationship is over w,75,20,0.07,MEDIUM,44,not queried,available
love hate chemistry,textmeaning,TBD,Google autocomplete: romantic chemistry h,85,,,,,not queried,unavailable (not zero)
does she have feelings for me,interest,TBD,Google autocomplete: does he have feelings for me,85,260,0.02,LOW,0,not queried,available
conversation questions for a couple,conversation,TBD,Google autocomplete: conversation starters for couples a,75,,,,,not queried,unavailable (not zero)
how to respond to compliment about eyes,responses,TBD,Google autocomplete: how to respond to a compliment a,85,,,,,not queried,unavailable (not zero)
exclusive dating when,dating,TBD,Google autocomplete: exclusive relationship w,75,,,,,not queried,unavailable (not zero)
he ignores me after rejection,distance,TBD,Google autocomplete: he ignores me a,85,,,,,not queried,unavailable (not zero)
emotional unavailability in men,patterns,TBD,Google autocomplete: emotional unavailability,75,1600,0.1,LOW,20,not queried,available
signs relationship is over for him,breakup,TBD,Google autocomplete: signs a relationship is over h,75,,,,,not queried,unavailable (not zero)
love with chemistry,textmeaning,TBD,Google autocomplete: romantic chemistry w,85,1900,0.42,LOW,1,not queried,available
how to tell flirting over text,interest,TBD,Google autocomplete: how to tell if a guy is flirting over text,85,10,,LOW,0,not queried,available
conversation starters at a bar,conversation,TBD,Google autocomplete: conversation starters a,75,40,,LOW,6,not queried,available
how to respond to hey on hinge,responses,TBD,Google autocomplete: how to respond to hey,85,90,,LOW,0,not queried,available
exclusive relationship example,dating,TBD,Google autocomplete: exclusive relationship,75,20,,LOW,7,not queried,available
he ignores me all day,distance,TBD,Google autocomplete: he ignores me a,85,,,,,not queried,unavailable (not zero)
emotional unavailability in women,patterns,TBD,Google autocomplete: emotional unavailability,75,720,1.15,LOW,5,not queried,available
signs the relationship is already over,breakup,TBD,Google autocomplete: signs a relationship is over a,75,,,,,not queried,unavailable (not zero)
love without chemistry,textmeaning,TBD,Google autocomplete: romantic chemistry w,85,10,,LOW,0,not queried,available
how well does he know you,interest,TBD,Google autocomplete: is he worth it h,85,10,0.02,HIGH,71,not queried,available
conversation starters at a party,conversation,TBD,Google autocomplete: conversation starters a,75,140,0.13,MEDIUM,50,not queried,available
how to respond to hey on tinder,responses,TBD,Google autocomplete: how to respond to hey,85,140,,LOW,0,not queried,available
exclusive relationship meaning,dating,TBD,Google autocomplete: exclusive relationship,75,1900,0.24,LOW,4,not queried,available
he ignores me around others,distance,TBD,Google autocomplete: he ignores me a,85,10,,,,not queried,available
emotionally unavailable after divorce,patterns,TBD,Google autocomplete: emotional unavailability a,75,10,,LOW,9,not queried,available
signs when a relationship is over,breakup,TBD,Google autocomplete: signs a relationship is over w,75,880,0.28,LOW,31,not queried,available
playful banter flirting,textmeaning,TBD,Google autocomplete: banter flirting,85,20,,LOW,1,not queried,available
is he interested or being nice,interest,TBD,Google autocomplete: is he interested or just being nice,85,,,,,not queried,unavailable (not zero)
conversation starters for a couple,conversation,TBD,Google autocomplete: conversation starters for couples a,75,,,,,not queried,unavailable (not zero)
how to respond to hey what's up,responses,TBD,Google autocomplete: how to respond to hey,85,50,,LOW,0,not queried,available
exclusive relationship rules,dating,TBD,Google autocomplete: exclusive relationship,75,30,0.09,LOW,14,not queried,available
he ignores me for days,distance,TBD,Google autocomplete: he ignores me,85,10,,LOW,0,not queried,available
emotionally unavailable husband quiz,patterns,TBD,Google autocomplete: emotional unavailability h,75,90,7.07,LOW,22,not queried,available
warning signs a relationship is over,breakup,TBD,Google autocomplete: signs a relationship is over w,75,10,,LOW,0,not queried,available
playful teasing definition,textmeaning,TBD,Google autocomplete: playful teasing h,85,,,,,not queried,unavailable (not zero)
is he interested or just friendly,interest,TBD,Google autocomplete: is he interested or just being nice a,85,50,0.05,LOW,11,not queried,available
conversation starters for a date,conversation,TBD,Google autocomplete: conversation starters for couples a,75,2400,0.09,MEDIUM,50,not queried,available
how to respond to hey whats good,responses,TBD,Google autocomplete: how to respond to hey w,85,,,,,not queried,unavailable (not zero)
exclusive vs relationship,dating,TBD,Google autocomplete: exclusive relationship h,75,170,0.03,LOW,7,not queried,available
he is distant after fight,distance,TBD,Google autocomplete: he is distant,85,,,,,not queried,unavailable (not zero)
emotionally unavailable husband signs,patterns,TBD,Google autocomplete: emotional unavailability h,75,20,0.04,LOW,29,not queried,available
when to end a healthy relationship,breakup,TBD,Google autocomplete: when to end a relationship h,75,,,,,not queried,unavailable (not zero)
playful teasing emoji,textmeaning,TBD,Google autocomplete: playful teasing,85,20,,LOW,0,not queried,available
signs he doesn't want you anymore,interest,TBD,Google autocomplete: signs he wants you a,85,70,0.04,LOW,13,not queried,available
conversation starters for a girl,conversation,TBD,Google autocomplete: conversation starters for couples a,75,,,,,not queried,unavailable (not zero)
how to respond to hey with rizz,responses,TBD,Google autocomplete: how to respond to hey w,85,10,,LOW,0,not queried,available
exclusive without relationship,dating,TBD,Google autocomplete: exclusive relationship w,75,,,,,not queried,unavailable (not zero)
he is distant after intimacy,distance,TBD,Google autocomplete: he is distant,85,10,,LOW,0,not queried,available
emotionally unavailable widower signs,patterns,TBD,Google autocomplete: emotional unavailability w,75,20,,LOW,2,not queried,available
when to end a relationship quiz,breakup,TBD,Google autocomplete: when to end a relationship,75,90,7.31,LOW,32,not queried,available
playful teasing examples,textmeaning,TBD,Google autocomplete: playful teasing,85,170,,LOW,1,not queried,available
signs he has fallen for you,interest,TBD,Google autocomplete: signs he is falling for you h,85,10,,LOW,2,not queried,available
conversation starters for couples app,conversation,TBD,Google autocomplete: conversation starters for couples,75,10,,LOW,21,not queried,available
how to respond to no response text,responses,TBD,Google autocomplete: how to respond to no response,85,,,,,not queried,unavailable (not zero)
healthy dating stages,dating,TBD,Google autocomplete: dating stages h,75,,,,,not queried,unavailable (not zero)
he is distant from me,distance,TBD,Google autocomplete: he is distant,85,,,,,not queried,unavailable (not zero)
emotionally unavailable woman signs,patterns,TBD,Google autocomplete: emotional unavailability w,75,70,,LOW,4,not queried,available
when to end an unhealthy relationship,breakup,TBD,Google autocomplete: when to end a relationship a,75,,,,,not queried,unavailable (not zero)
playful teasing flirting,textmeaning,TBD,Google autocomplete: playful teasing,85,50,,LOW,0,not queried,available
signs he likes you when kissing,interest,TBD,Google autocomplete: signs he loves you w,85,,,,,not queried,unavailable (not zero)
conversation starters for couples cards,conversation,TBD,Google autocomplete: conversation starters for couples,75,20,0.52,HIGH,100,not queried,available
how to respond to rejection from crush,responses,TBD,Google autocomplete: how to respond to rejection,85,30,,LOW,0,not queried,available
inconsistent communication dating,dating,TBD,Google autocomplete: dating communication,75,10,,LOW,0,not queried,available
he is keeping his distance,distance,TBD,Google autocomplete: he is distant h,85,,,,,not queried,unavailable (not zero)
emotionally unavailable woman traits,patterns,TBD,Google autocomplete: emotional unavailability w,75,10,,LOW,17,not queried,available
when to leave a healthy relationship,breakup,TBD,Google autocomplete: when to end a relationship h,75,,,,,not queried,unavailable (not zero)
playful teasing meaning,textmeaning,TBD,Google autocomplete: playful teasing,85,90,,LOW,0,not queried,available
signs he loves you while cuddling,interest,TBD,Google autocomplete: signs he wants you w,85,170,0,LOW,2,not queried,available
conversation starters for couples fun,conversation,TBD,Google autocomplete: conversation starters for couples,75,,,,,not queried,unavailable (not zero)
how to respond to rejection with dignity,responses,TBD,Google autocomplete: how to respond to rejection w,85,10,,LOW,0,not queried,available
intentions dating app,dating,TBD,Google autocomplete: dating intentions a,75,,,,,not queried,unavailable (not zero)
he said he needs space,distance,TBD,Google autocomplete: he needs space h,85,70,0.06,LOW,1,not queried,available
emotionally unavailable women signs,patterns,TBD,Google autocomplete: emotional unavailability w,75,70,,LOW,4,not queried,available
how to actually move on from someone,breakup,TBD,Google autocomplete: how to move on from someone a,75,10,0.06,MEDIUM,39,not queried,available
playful teasing words,textmeaning,TBD,Google autocomplete: playful teasing,85,,,,,not queried,unavailable (not zero)
signs he loves you without saying,interest,TBD,Google autocomplete: signs he wants you w,85,10,,LOW,0,not queried,available
conversation starters for hinge matches,conversation,TBD,Google autocomplete: conversation starters for couples h,75,,,,,not queried,unavailable (not zero)
how to respond when he rejects you,responses,TBD,Google autocomplete: how to respond to rejection h,85,,,,,not queried,unavailable (not zero)
only dating website,dating,TBD,Google autocomplete: dating exclusively w,75,,,,,not queried,unavailable (not zero)
he says he needs space,distance,TBD,Google autocomplete: he needs space h,85,70,0.06,LOW,1,not queried,available
examples of relationship needs,patterns,TBD,Google autocomplete: relationship needs h,75,20,,LOW,6,not queried,available
how to detach from people and situations,breakup,TBD,Google autocomplete: how to detach from someone a,75,30,,LOW,5,not queried,available
relationship with chemistry,textmeaning,TBD,Google autocomplete: romantic chemistry w,85,,,,,not queried,unavailable (not zero)
signs he wants to wife you,interest,TBD,Google autocomplete: signs he wants you w,85,390,0.13,LOW,6,not queried,available
conversation starters for your crush,conversation,TBD,Google autocomplete: conversation starters,75,1600,0.05,LOW,27,not queried,available
how to respond with a flirty text,responses,TBD,Google autocomplete: how to respond to a flirty text w,85,,,,,not queried,unavailable (not zero)
relationship anarchy labels,dating,TBD,Google autocomplete: relationship labels a,75,,,,,not queried,unavailable (not zero)
