keyword,cluster,page,source,business_fit,search_volume_us,cpc_usd,paid_competition,paid_competition_index,seo_kd,metric_status
signs he loves you secretly,interest,TBD,Google autocomplete: signs he loves you,85,140,0.05,LOW,12,not queried,available
conversation starters for dating,conversation,TBD,Google autocomplete: conversation starters,75,2400,0.09,MEDIUM,50,not queried,available
is no response the best response,responses,TBD,Google autocomplete: how to respond to no response a,85,90,,LOW,0,not queried,available
dating communication app,dating,TBD,Google autocomplete: dating communication,75,,,,,not queried,unavailable (not zero)
left on read again,distance,TBD,Google autocomplete: left on read a,85,,,,,not queried,unavailable (not zero)
love compatibility signs,patterns,TBD,Google autocomplete: relationship compatibility signs,75,140,0.28,LOW,5,not queried,available
5 signs a relationship is over,breakup,TBD,Google autocomplete: signs a relationship is over,75,10,,LOW,0,not queried,available
flirting examples text,textmeaning,TBD,Google autocomplete: flirting examples,85,480,0.21,LOW,8,not queried,available
what to do after a failed talking stage,backlog-talking-stage,TBD,unqueried backlog; Google autocomplete: failed talking stage h,80,10,,LOW,0,not queried,available
ghosting someone after a first date,backlog-ghosting,TBD,unqueried backlog; Google autocomplete: ghosting after first date a,80,,,,,not queried,unavailable (not zero)
what does bad texter mean,backlog-texting,TBD,unqueried backlog; Google autocomplete: bad texter or not interested h,80,10,,LOW,0,not queried,available
flirting over text to a guy,backlog-interest,TBD,unqueried backlog; Google autocomplete: flirting over text a,80,,,,,not queried,unavailable (not zero)
emotional intimacy in marriage,backlog-effort,TBD,unqueried backlog; Google autocomplete: emotional intimacy,80,170,1.14,MEDIUM,48,not queried,available
love bombing after an argument,backlog-signals,TBD,unqueried backlog; Google autocomplete: love bombing a,80,10,,LOW,1,not queried,available
is no contact after a breakup necessary,backlog-ex,TBD,unqueried backlog; Google autocomplete: no contact rule after breakup h,80,10,,LOW,4,not queried,available
long distance relationship questions for her,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship questions,80,10,0.04,LOW,29,not queried,available
conversation analysis ai free,backlog-tools,TBD,unqueried backlog; Google autocomplete: conversation analysis ai,95,,,,,not queried,unavailable (not zero)
he used to text me everyday but stopped,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: he used to text me everyday,80,10,,LOW,0,not queried,available
why is he ignoring my texts but not blocking me,backlog-backlog-mixed,/mixed-signals-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: why does he ignore my texts,80,20,,LOW,0,not queried,available
what does red flag in a relationship mean,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: situationship red flags,80,10,,LOW,7,not queried,available
ex reached out 2 weeks into no contact,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex reaching out w,80,10,,LOW,0,not queried,available
should i text him first in the morning,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: should i text him first,80,10,,LOW,9,not queried,available
signs he wants you back,interest,TBD,Google autocomplete: signs he wants you,85,50,0.03,LOW,6,not queried,available
conversation starters for friends,conversation,TBD,Google autocomplete: conversation starters,75,1900,0.07,MEDIUM,55,not queried,available
what to say when being ignored,responses,TBD,Google autocomplete: what to say when someone ignores you w,85,,,,,not queried,unavailable (not zero)
dating communication skills,dating,TBD,Google autocomplete: dating communication,75,10,,,,not queried,available
left on read app,distance,TBD,Google autocomplete: left on read a,85,10,,LOW,0,not queried,available
need relationship woman,patterns,TBD,Google autocomplete: relationship needs w,75,,,,,not queried,unavailable (not zero)
how to detach from someone mentally,breakup,TBD,Google autocomplete: how to detach from someone,75,20,5.25,LOW,10,not queried,available
flirting examples words,textmeaning,TBD,Google autocomplete: flirting examples w,85,,,,,not queried,unavailable (not zero)
how long does the talking stage last on average,backlog-talking-stage,TBD,unqueried backlog; Google autocomplete: how long should the talking stage last a,80,,,,,not queried,unavailable (not zero)
he came back after ghosting me,backlog-ghosting,TBD,unqueried backlog; Google autocomplete: he came back after ghosting,80,10,,LOW,0,not queried,available
what is considered double texting,backlog-texting,TBD,unqueried backlog; Google autocomplete: double texting rules,80,30,,LOW,2,not queried,available
flirting over text with a girl,backlog-interest,TBD,unqueried backlog; Google autocomplete: flirting over text,80,,,,,not queried,unavailable (not zero)
emotional reciprocity in relationships,backlog-effort,TBD,unqueried backlog; Google autocomplete: reciprocity in relationships,80,10,,LOW,0,not queried,available
love bombing and future faking,backlog-signals,TBD,unqueried backlog; Google autocomplete: love bombing a,80,20,,LOW,8,not queried,available
my ex said happy birthday to me,backlog-ex,TBD,unqueried backlog; Google autocomplete: ex says happy birthday,80,10,,LOW,0,not queried,available
long distance relationship questions for him,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship questions,80,10,0.23,MEDIUM,37,not queried,available
conversation analysis and ai,backlog-tools,TBD,unqueried backlog; Google autocomplete: conversation analysis ai a,95,,,,,not queried,unavailable (not zero)
he used to text me good morning everyday,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: he used to text me everyday,80,10,,LOW,0,not queried,available
when should you walk away from a situationship,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: signs of a situationship a,80,10,,LOW,5,not queried,available
ex reached out to ask how i am,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex reaching out h,80,,,,,not queried,unavailable (not zero)
what to do if i always text first,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: i always text first w,80,,,,,not queried,unavailable (not zero)
signs he wants you badly,interest,TBD,Google autocomplete: signs he wants you,85,90,,LOW,1,not queried,available
conversation starters for her,conversation,TBD,Google autocomplete: conversation starters for couples h,75,30,0.03,LOW,29,not queried,available
why no response is a response,responses,TBD,Google autocomplete: how to respond to no response,85,10,,LOW,0,not queried,available
dating communication styles,dating,TBD,Google autocomplete: dating communication,75,,,,,not queried,unavailable (not zero)
left on read hinge,distance,TBD,Google autocomplete: left on read h,85,,,,,not queried,unavailable (not zero)
relationship doubts normal,patterns,TBD,Google autocomplete: relationship doubts,75,10,,LOW,4,not queried,available
how to end a hinge relationship,breakup,TBD,Google autocomplete: how to end a relationship h,75,,,,,not queried,unavailable (not zero)
flirting hand signs,textmeaning,TBD,Google autocomplete: flirting signs h,85,,,,,not queried,unavailable (not zero)
how long is too long for the talking stage,backlog-talking-stage,TBD,unqueried backlog; Google autocomplete: how long should the talking stage last h,80,20,,LOW,0,not queried,available
he came back then ghosted me,backlog-ghosting,TBD,unqueried backlog; Google autocomplete: he came back after ghosting,80,,,,,not queried,unavailable (not zero)
what makes a bad texter,backlog-texting,TBD,unqueried backlog; Google autocomplete: bad texter or not interested h,80,,,,,not queried,unavailable (not zero)
flirting over text with a guy,backlog-interest,TBD,unqueried backlog; Google autocomplete: flirting over text,80,70,0.04,LOW,14,not queried,available
emotionally available and grounded,backlog-effort,TBD,unqueried backlog; Google autocomplete: emotional availability a,80,10,,LOW,0,not queried,available
love bombing and gaslighting examples,backlog-signals,TBD,unqueried backlog; Google autocomplete: love bombing examples a,80,,,,,not queried,unavailable (not zero)
no contact rule after breakup how long,backlog-ex,TBD,unqueried backlog; Google autocomplete: no contact rule after breakup,80,10,,LOW,26,not queried,available
long distance relationship questions to ask,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship questions,80,40,0.05,MEDIUM,35,not queried,available
crush calculator text analysis,backlog-tools,TBD,unqueried backlog; Google autocomplete: crush calculator a,95,,,,,not queried,unavailable (not zero)
how to know he's losing interest in you,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: is he losing interest h,80,10,0.03,LOW,25,not queried,available
where do you see this relationship going answer,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: where is this relationship going a,80,10,,LOW,0,not queried,available
ex reaches out while i'm seeing someone else,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex reaching out w,80,,,,,not queried,unavailable (not zero)
when should i text him after first date,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: should i text him first w,80,,,,,not queried,unavailable (not zero)
signs of a mutual attraction,interest,TBD,Google autocomplete: signs of mutual attraction a,85,,,,,not queried,unavailable (not zero)
conversation starters for him,conversation,TBD,Google autocomplete: conversation starters for couples h,75,50,0.08,MEDIUM,61,not queried,available
how do i reply to an apology,responses,TBD,Google autocomplete: how to respond to an apology h,85,10,,LOW,0,not queried,available
dating exclusive app,dating,TBD,Google autocomplete: dating exclusively a,75,,,,,not queried,unavailable (not zero)
left on read hours,distance,TBD,Google autocomplete: left on read h,85,,,,,not queried,unavailable (not zero)
relationship needs assessment,patterns,TBD,Google autocomplete: relationship needs a,75,30,,LOW,23,not queried,available
how to end a hookup relationship,breakup,TBD,Google autocomplete: how to end a relationship h,75,10,,LOW,2,not queried,available
flirting husband signs,textmeaning,TBD,Google autocomplete: flirting signs h,85,10,,,,not queried,available
how long should a talking stage last before dating,backlog-talking-stage,TBD,unqueried backlog; Google autocomplete: how long should the talking stage last a,80,110,,LOW,1,not queried,available
how to respond to a ghosting,backlog-ghosting,TBD,unqueried backlog; Google autocomplete: how to respond to ghosting a,80,,,,,not queried,unavailable (not zero)
why you shouldn't double text,backlog-texting,TBD,unqueried backlog; Google autocomplete: is double texting bad h,80,10,,LOW,1,not queried,available
flirting with a boy over text,backlog-interest,TBD,unqueried backlog; Google autocomplete: flirting over text a,80,,,,,not queried,unavailable (not zero)
emotionally unavailable men attractive,backlog-effort,TBD,unqueried backlog; Google autocomplete: emotionally unavailable men a,80,,,,,not queried,unavailable (not zero)
love bombing definition and examples,backlog-signals,TBD,unqueried backlog; Google autocomplete: love bombing examples a,80,20,7.86,LOW,13,not queried,available
no contact rule will he come back,backlog-ex,TBD,unqueried backlog; Google autocomplete: no contact rule h,80,,,,,not queried,unavailable (not zero)
long distance relationship she losing interest,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship losing interest,80,10,,,,not queried,available
how to analyse texts,backlog-tools,TBD,unqueried backlog; Google autocomplete: chatgpt text analysis h,95,390,,LOW,0,not queried,available
how to tell if someone is pulling away,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: signs he is pulling away a,80,10,,LOW,0,not queried,available
why won t he commit after 2 years,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: why wont he commit,80,10,,,,not queried,available
ex wants to be friends after 2 months,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex wants to be friends,80,,,,,not queried,unavailable (not zero)
when the conversation feels one sided when texting,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: one sided texting w,80,,,,,not queried,unavailable (not zero)
signs of an attractive man,interest,TBD,Google autocomplete: signs of attraction a,85,20,,LOW,0,not queried,available
conversation starters for hinge,conversation,TBD,Google autocomplete: conversation starters for couples h,75,70,0.05,LOW,27,not queried,available
how to ask if we are exclusive,responses,TBD,Google autocomplete: how to ask are we exclusive,85,20,,LOW,1,not queried,available
dating exclusively meaning,dating,TBD,Google autocomplete: dating exclusively,75,1000,2.31,LOW,4,not queried,available
left on read hurts,distance,TBD,Google autocomplete: left on read h,85,,,,,not queried,unavailable (not zero)
relationship needs checklist,patterns,TBD,Google autocomplete: relationship needs,75,260,0.05,LOW,4,not queried,available
how to end a relationship amicably,breakup,TBD,Google autocomplete: how to end a relationship a,75,30,1.65,LOW,19,not queried,available
flirting signs women,textmeaning,TBD,Google autocomplete: flirting signs w,85,260,0.08,LOW,10,not queried,available
how long should the talking stage last before dating,backlog-talking-stage,TBD,unqueried backlog; Google autocomplete: how long should the talking stage last,80,10,,LOW,3,not queried,available
how to respond to ghosting someone,backlog-ghosting,TBD,unqueried backlog; Google autocomplete: how to respond to ghosting,80,10,,MEDIUM,50,not queried,available
after first date he texts less,backlog-texting,TBD,unqueried backlog; Google autocomplete: texting after first date h,80,10,,,,not queried,available
flirting with a woman over text,backlog-interest,TBD,unqueried backlog; Google autocomplete: flirting over text a,80,10,0.03,MEDIUM,46,not queried,available
emotionally unavailable men meaning,backlog-effort,TBD,unqueried backlog; Google autocomplete: emotionally unavailable men,80,20,,LOW,8,not queried,available
love bombing examples in marriage,backlog-signals,TBD,unqueried backlog; Google autocomplete: love bombing examples,80,,,,,not queried,unavailable (not zero)
reaching out to an ex for closure,backlog-ex,TBD,unqueried backlog; Google autocomplete: ex reaching out for closure a,80,10,0.09,LOW,14,not queried,available
long distance relationship text for her,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship texting h,80,10,,LOW,0,not queried,available
imessage group chat limit,backlog-tools,TBD,unqueried backlog; Google autocomplete: imessage chat statistics,80,390,,LOW,0,not queried,available
is he losing interest or am i overthinking,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: is he losing interest,80,30,0.03,LOW,11,not queried,available
why won t he commit to a relationship,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: why wont he commit a,80,10,0.02,LOW,10,not queried,available
ex wants to be friends after 2 years,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex wants to be friends a,80,,,,,not queried,unavailable (not zero)
why am i always the one initiating conversations,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: why do i always initiate conversations,80,20,,LOW,0,not queried,available
signs of an attractive personality,interest,TBD,Google autocomplete: signs of attraction a,85,10,,,,not queried,available
conversation starters for wife,conversation,TBD,Google autocomplete: conversation starters for couples w,75,110,0.34,MEDIUM,48,not queried,available
how to deal with high rejection sensitivity,responses,TBD,Google autocomplete: how to respond to rejection h,85,,,,,not queried,unavailable (not zero)
dating exclusively rules,dating,TBD,Google autocomplete: dating exclusively,75,30,,LOW,8,not queried,available
left on read whatsapp,distance,TBD,Google autocomplete: left on read w,85,20,,LOW,0,not queried,available
relationship needs examples,patterns,TBD,Google autocomplete: relationship needs,75,20,,LOW,0,not queried,available
how to end a relationship healthy,breakup,TBD,Google autocomplete: how to end a relationship h,75,,,,,not queried,unavailable (not zero)
flirting with banter,textmeaning,TBD,Google autocomplete: banter flirting w,85,10,,LOW,0,not queried,available
how long should the talking stage last before meeting,backlog-talking-stage,TBD,unqueried backlog; Google autocomplete: how long should the talking stage last,80,10,,,,not queried,available
how to respond to ghosting text,backlog-ghosting,TBD,unqueried backlog; Google autocomplete: how to respond to ghosting,80,,,,,not queried,unavailable (not zero)
after second date he stopped texting,backlog-texting,TBD,unqueried backlog; Google autocomplete: texting after second date h,80,10,,LOW,0,not queried,available
flirty text how are you doing,backlog-interest,TBD,unqueried backlog; Google autocomplete: flirty texts h,80,,,,,not queried,unavailable (not zero)
emotionally unavailable men signs,backlog-effort,TBD,unqueried backlog; Google autocomplete: emotionally unavailable men,80,590,0.11,LOW,23,not queried,available
love bombing examples in relationships,backlog-signals,TBD,unqueried backlog; Google autocomplete: love bombing examples,80,30,0.02,LOW,18,not queried,available
reaching out to your ex for closure,backlog-ex,TBD,unqueried backlog; Google autocomplete: ex reaching out for closure,80,,,,,not queried,unavailable (not zero)
long distance relationship texting too much,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship texting,80,10,,LOW,0,not queried,available
imessage group chat statistics,backlog-tools,TBD,unqueried backlog; Google autocomplete: imessage chat statistics,95,,,,,not queried,unavailable (not zero)
is he losing interest or am i paranoid,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: is he losing interest a,80,10,,,,not queried,available
am i in a situationship or friends with benefits,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: am i in a situationship w,80,,,,,not queried,unavailable (not zero)
ex wants to be friends after break up,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex wants to be friends,80,20,,LOW,2,not queried,available
why do guys only respond to one text,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: one sided texting a,80,10,,LOW,0,not queried,available
signs of an attractive woman,interest,TBD,Google autocomplete: signs of attraction a,85,10,,LOW,0,not queried,available
conversation starters for women,conversation,TBD,Google autocomplete: conversation starters for couples w,75,90,0.06,MEDIUM,44,not queried,available
how to deal with no response text,responses,TBD,Google autocomplete: how to respond to no response,85,,,,,not queried,unavailable (not zero)
dating exclusively when,dating,TBD,Google autocomplete: dating exclusively w,75,,,,,not queried,unavailable (not zero)
left on read why,distance,TBD,Google autocomplete: left on read w,85,,,,,not queried,unavailable (not zero)
relationship needs hierarchy,patterns,TBD,Google autocomplete: relationship needs h,75,,,,,not queried,unavailable (not zero)
how to end a relationship respectfully,breakup,TBD,Google autocomplete: how to end a relationship,75,50,0.04,LOW,11,not queried,available
flirting with examples,textmeaning,TBD,Google autocomplete: flirting examples w,85,,,,,not queried,unavailable (not zero)
how long should the talking stage last long distance,backlog-talking-stage,TBD,unqueried backlog; Google autocomplete: how long should the talking stage last,80,90,0.03,LOW,1,not queried,available
she came back after ghosting me,backlog-ghosting,TBD,unqueried backlog; Google autocomplete: he came back after ghosting,80,10,,LOW,0,not queried,available
bad at texting or not interested,backlog-texting,TBD,unqueried backlog; Google autocomplete: bad texter or not interested,80,10,,,,not queried,available
flirty text how was your day,backlog-interest,TBD,unqueried backlog; Google autocomplete: flirty texts h,80,,,,,not queried,unavailable (not zero)
emotionally unavailable men traits,backlog-effort,TBD,unqueried backlog; Google autocomplete: emotionally unavailable men,80,70,0.04,LOW,28,not queried,available
love bombing how to know,backlog-signals,TBD,unqueried backlog; Google autocomplete: love bombing h,80,,,,,not queried,unavailable (not zero)
should i get back at my ex,backlog-ex,TBD,unqueried backlog; Google autocomplete: should i get back with my ex a,80,,,,,not queried,unavailable (not zero)
long distance relationship texts for him,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship texting h,80,40,0.09,LOW,14,not queried,available
number to text decoder,backlog-tools,TBD,unqueried backlog; Google autocomplete: text message decoder,95,30,,LOW,0,not queried,available
signs he is coming back after pulling away,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: signs he is pulling away a,80,,,,,not queried,unavailable (not zero)
how to know if i am in a situationship,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: am i in a situationship h,80,10,,LOW,14,not queried,available
ex wants to be friends after no contact,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex wants to be friends,80,20,,LOW,2,not queried,available
why do i always have to initiate conversations,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: why do i always initiate conversations,80,,,,,not queried,unavailable (not zero)
signs of attraction between women,interest,TBD,Google autocomplete: signs of attraction w,85,,,,,not queried,unavailable (not zero)
conversation starters over text,conversation,TBD,Google autocomplete: conversation starters,75,1000,0.04,LOW,27,not queried,available
how to get clarity in a relationship,responses,TBD,Google autocomplete: how to ask for clarity in a relationship,85,40,0.03,LOW,8,not queried,available
dating honeymoon stage,dating,TBD,Google autocomplete: dating stages h,75,,,,,not queried,unavailable (not zero)
left on sent hinge,distance,TBD,Google autocomplete: left on delivered h,85,,,,,not queried,unavailable (not zero)
relationship needs list,patterns,TBD,Google autocomplete: relationship needs,75,320,9.47,LOW,3,not queried,available
how to get closure with someone,breakup,TBD,Google autocomplete: how to get closure w,75,10,,LOW,19,not queried,available
flirting with men,textmeaning,TBD,Google autocomplete: flirting signs w,85,,,,,not queried,unavailable (not zero)
how much should you text in the talking stage,backlog-talking-stage,TBD,unqueried backlog; Google autocomplete: how often should you text in the talking stage,80,10,,LOW,7,not queried,available
what to do if your ghosted,backlog-ghosting,TBD,unqueried backlog; Google autocomplete: what to do when you get ghosted a,80,10,,LOW,0,not queried,available
bad texter or not into me,backlog-texting,TBD,unqueried backlog; Google autocomplete: bad texter or not interested,80,,,,,not queried,unavailable (not zero)
flirty text messages after first date,backlog-interest,TBD,unqueried backlog; Google autocomplete: flirty text messages a,80,,,,,not queried,unavailable (not zero)
emotionally unavailable partner meaning,backlog-effort,TBD,unqueried backlog; Google autocomplete: emotionally unavailable partner,80,10,,LOW,0,not queried,available
love bombing how to recognize,backlog-signals,TBD,unqueried backlog; Google autocomplete: love bombing h,80,,,,,not queried,unavailable (not zero)
should i text my ex best friend,backlog-ex,TBD,unqueried backlog; Google autocomplete: should i text my ex,80,20,,LOW,0,not queried,available
long term relationship questions to ask,backlog-long-distance,TBD,unqueried backlog; Google autocomplete: long distance relationship questions a,80,10,0.04,LOW,26,not queried,available
red flag account limit,backlog-tools,TBD,unqueried backlog; Google autocomplete: relationship red flag checker,80,10,,LOW,0,not queried,available
signs he is losing interest in the relationship,backlog-backlog-losing,/is-he-losing-interest,unqueried backlog; unqueried first-round backlog; Google autocomplete: signs he is losing interest a,80,,,,,not queried,unavailable (not zero)
i am in a situationship what should i do,backlog-backlog-situationship,/situationship-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: am i in a situationship w,80,,,,,not queried,unavailable (not zero)
ex wants to be friends but is distant,backlog-backlog-ex,/ex-text-analyzer,unqueried backlog; unqueried first-round backlog; Google autocomplete: ex wants to be friends,80,10,,LOW,0,not queried,available
why do i always initiate conversation with him,backlog-backlog-initiation,/tools/who-texts-first,unqueried backlog; unqueried first-round backlog; Google autocomplete: why do i always initiate conversations,80,,,,,not queried,unavailable (not zero)
signs of attraction body language,interest,TBD,Google autocomplete: signs of attraction,85,590,0.06,LOW,9,not queried,available
conversation starters with boyfriend,conversation,TBD,Google autocomplete: conversation starters w,75,480,0.09,MEDIUM,36,not queried,available
how to respond to a compliment flirty,responses,TBD,Google autocomplete: how to respond to a compliment,85,70,,LOW,0,not queried,available
dating intentions bumble,dating,TBD,Google autocomplete: dating intentions,75,,,,,not queried,unavailable (not zero)
only texts at night,distance,TBD,Google autocomplete: he only texts at night,85,,,,,not queried,unavailable (not zero)
relationship needs quiz,patterns,TBD,Google autocomplete: relationship needs,75,30,1.29,LOW,18,not queried,available
how to get closure without closure,breakup,TBD,Google autocomplete: how to get closure,75,10,,LOW,0,not queried,available
flirty banter examples,textmeaning,TBD,Google autocomplete: flirty banter,85,140,0.28,LOW,1,not queried,available
signs of attraction to someone,interest,TBD,Google autocomplete: signs of attraction,85,,,,,not queried,unavailable (not zero)
conversation starters with couples,conversation,TBD,Google autocomplete: conversation starters for couples w,75,,,,,not queried,unavailable (not zero)
how to respond to a compliment hinge,responses,TBD,Google autocomplete: how to respond to a compliment h,85,,,,,not queried,unavailable (not zero)
dating intentions examples,dating,TBD,Google autocomplete: dating intentions,75,40,,LOW,0,not queried,available
she is acting different,distance,TBD,Google autocomplete: he is acting different,85,10,,LOW,0,not queried,available
relationship needs what,patterns,TBD,Google autocomplete: relationship needs w,75,,,,,not queried,unavailable (not zero)
how to get closure without contact,breakup,TBD,Google autocomplete: how to get closure w,75,10,,LOW,0,not queried,available
flirty banter lines,textmeaning,TBD,Google autocomplete: flirty banter,85,10,0.03,LOW,2,not queried,available
signs of attraction when talking,interest,TBD,Google autocomplete: signs of attraction w,85,,,,,not queried,unavailable (not zero)
conversation starters with crush,conversation,TBD,Google autocomplete: conversation starters w,75,1600,0.05,LOW,27,not queried,available
how to respond to a compliment humbly,responses,TBD,Google autocomplete: how to respond to a compliment,85,30,,LOW,0,not queried,available
dating intentions hinge,dating,TBD,Google autocomplete: dating intentions,75,30,,LOW,0,not queried,available
she needs a space,distance,TBD,Google autocomplete: he needs space a,85,,,,,not queried,unavailable (not zero)
relationship problems help,patterns,TBD,Google autocomplete: relationship doubts h,75,70,12.32,LOW,25,not queried,available
how to leave a hard relationship,breakup,TBD,Google autocomplete: how to end a relationship h,75,,,,,not queried,unavailable (not zero)
flirty banter meaning,textmeaning,TBD,Google autocomplete: flirty banter,85,70,,LOW,0,not queried,available
signs of attraction with eyes,interest,TBD,Google autocomplete: signs of attraction w,85,,,,,not queried,unavailable (not zero)
conversation starters with friends,conversation,TBD,Google autocomplete: conversation starters w,75,1900,0.07,MEDIUM,55,not queried,available
how to respond to a compliment wlw,responses,TBD,Google autocomplete: how to respond to a compliment w,85,,,,,not queried,unavailable (not zero)
dating intentions meaning,dating,TBD,Google autocomplete: dating intentions,75,10,,LOW,1,not queried,available
she never texts first,distance,TBD,Google autocomplete: he never texts first,85,70,,LOW,0,not queried,available
relationship requires what,patterns,TBD,Google autocomplete: relationship needs w,75,,,,,not queried,unavailable (not zero)
how to let go of her,breakup,TBD,Google autocomplete: how to let go of someone h,75,110,0.03,LOW,8,not queried,available
flirty banter texts,textmeaning,TBD,Google autocomplete: flirty banter,85,10,0.03,LOW,10,not queried,available
signs of hidden mutual attraction,interest,TBD,Google autocomplete: signs of mutual attraction h,85,,,,,not queried,unavailable (not zero)
conversation starters with girlfriend,conversation,TBD,Google autocomplete: conversation starters w,75,480,0.14,MEDIUM,41,not queried,available
how to respond to a flirty message,responses,TBD,Google autocomplete: how to respond to a flirty text,85,10,,LOW,0,not queried,available
dating phases honeymoon,dating,TBD,Google autocomplete: dating stages h,75,,,,,not queried,unavailable (not zero)
when he needs space,distance,TBD,Google autocomplete: he needs space w,85,10,,LOW,2,not queried,available
unreciprocated love meaning,patterns,TBD,Google autocomplete: unreciprocated love,75,50,,LOW,0,not queried,available
how to let go of him,breakup,TBD,Google autocomplete: how to let go of someone h,75,140,,LOW,6,not queried,available
flirty height jokes,textmeaning,TBD,Google autocomplete: flirty banter h,85,,,,,not queried,unavailable (not zero)
signs of highly attractive man,interest,TBD,Google autocomplete: signs of attraction h,85,,,,,not queried,unavailable (not zero)
conversation starters with husband,conversation,TBD,Google autocomplete: conversation starters w,75,40,1.18,MEDIUM,48,not queried,available
how to respond to a half apology,responses,TBD,Google autocomplete: how to respond to an apology h,85,,,,,not queried,unavailable (not zero)
dating phases women,dating,TBD,Google autocomplete: dating stages w,75,,,,,not queried,unavailable (not zero)
boyfriend is distant after argument,distance,TBD,Google autocomplete: he is distant a,85,,,,,not queried,unavailable (not zero)
unreciprocated love word,patterns,TBD,Google autocomplete: unreciprocated love w,75,,,,,not queried,unavailable (not zero)
how to stop chasing after people,breakup,TBD,Google autocomplete: how to stop chasing someone a,75,,,,,not queried,unavailable (not zero)
flirty teasing words,textmeaning,TBD,Google autocomplete: flirty banter w,85,,,,,not queried,unavailable (not zero)
signs of mutual attraction wlw,interest,TBD,Google autocomplete: signs of attraction w,85,,,,,not queried,unavailable (not zero)
conversation starters with strangers,conversation,TBD,Google autocomplete: conversation starters w,75,170,0.13,LOW,22,not queried,available
how to respond to a handsome compliment,responses,TBD,Google autocomplete: how to respond to a compliment h,85,,,,,not queried,unavailable (not zero)
dating relationship difference,dating,TBD,Google autocomplete: dating vs relationship h,75,390,0.05,LOW,8,not queried,available
boyfriend is distant when sick,distance,TBD,Google autocomplete: he is distant w,85,,,,,not queried,unavailable (not zero)
unrequited love aesthetic,patterns,TBD,Google autocomplete: unrequited love a,75,40,,LOW,0,not queried,available
how to stop chasing after someone,breakup,TBD,Google autocomplete: how to stop chasing someone a,75,,,,,not queried,unavailable (not zero)
flirty with banter,textmeaning,TBD,Google autocomplete: flirty banter w,85,,,,,not queried,unavailable (not zero)
signs she likes you wlw,interest,TBD,Google autocomplete: signs he loves you w,85,20,,LOW,0,not queried,available
